"","Gene","Annotation","Non.unique.Gene.name","sg_change_0","sg_change_1","ratio","gene.annotate","phage","hypothetical","transposase","caps","exclude"
"1103","group_13744","ABC transporter permease","ycjP_4",3,11,0.606060606060606,"GROUP_13744 ABC TRANSPORTER PERMEASE YCJP_4",FALSE,FALSE,FALSE,0,0
"1104","group_16362","Plasmid recombination enzyme","",3,11,0.606060606060606,"GROUP_16362 PLASMID RECOMBINATION ENZYME ",FALSE,FALSE,FALSE,0,0
"1105","group_17100","putative glutamine amidotransferase","",3,11,0.606060606060606,"GROUP_17100 PUTATIVE GLUTAMINE AMIDOTRANSFERASE ",FALSE,FALSE,FALSE,0,0
"1106","group_4899","endonuclease/exonuclease/phosphatase family","",3,11,0.606060606060606,"GROUP_4899 ENDONUCLEASE/EXONUCLEASE/PHOSPHATASE FAMILY ",FALSE,FALSE,FALSE,0,0
"1107","group_5435","ABC zinc transporter metal-binding lipoprotein","adcA",3,11,0.606060606060606,"GROUP_5435 ABC ZINC TRANSPORTER METAL-BINDING LIPOPROTEIN ADCA",FALSE,FALSE,FALSE,0,0
"1108","group_5481","bifunctional protein biotin operon repressor; biotin--[acetyl-CoA-carboxylase] synthetase","birA",3,11,0.606060606060606,"GROUP_5481 BIFUNCTIONAL PROTEIN BIOTIN OPERON REPRESSOR; BIOTIN--[ACETYL-COA-CARBOXYLASE] SYNTHETASE BIRA",FALSE,FALSE,FALSE,0,0
"1109","group_593","pneumococcal histidine triad protein A precursor","phtA",3,11,0.606060606060606,"GROUP_593 PNEUMOCOCCAL HISTIDINE TRIAD PROTEIN A PRECURSOR PHTA",FALSE,FALSE,FALSE,0,0
"1110","group_7948","serine/threonine protein phosphatase family protein","",3,11,0.606060606060606,"GROUP_7948 SERINE/THREONINE PROTEIN PHOSPHATASE FAMILY PROTEIN ",FALSE,FALSE,FALSE,0,0
"1111","group_9010","spfh domain/band 7 family","qmcA",3,11,0.606060606060606,"GROUP_9010 SPFH DOMAIN/BAND 7 FAMILY QMCA",FALSE,FALSE,FALSE,0,0
"1112","group_9618","Membrane protein","",3,11,0.606060606060606,"GROUP_9618 MEMBRANE PROTEIN ",FALSE,FALSE,FALSE,0,0
"1113","livJ","ABC transporter substrate binding lipoprotein-branched chain amino acid transport","",3,11,0.606060606060606,"LIVJ ABC TRANSPORTER SUBSTRATE BINDING LIPOPROTEIN-BRANCHED CHAIN AMINO ACID TRANSPORT ",FALSE,FALSE,FALSE,0,0
"1114","mepA","multi antimicrobial extrusion (MATE) family transporter","",3,11,0.606060606060606,"MEPA MULTI ANTIMICROBIAL EXTRUSION (MATE) FAMILY TRANSPORTER ",FALSE,FALSE,FALSE,0,0
"1115","ycjP_1","ABC transporter permease","",3,11,0.606060606060606,"YCJP_1 ABC TRANSPORTER PERMEASE ",FALSE,FALSE,FALSE,0,0
"1116","group_2048","dihydrofolate synthetase","sulB",5,18,0.59504132231405,"GROUP_2048 DIHYDROFOLATE SYNTHETASE SULB",FALSE,FALSE,FALSE,0,0
"1117","group_292","integrase core domain-containing protein","IS861-truncation_1",5,18,0.59504132231405,"GROUP_292 INTEGRASE CORE DOMAIN-CONTAINING PROTEIN IS861-TRUNCATION_1",FALSE,FALSE,FALSE,0,0
"1118","group_4268","sialidase B (Neuraminidase B)","nanB",5,18,0.59504132231405,"GROUP_4268 SIALIDASE B (NEURAMINIDASE B) NANB",FALSE,FALSE,FALSE,0,0
"1119","group_8647","tagatose-6-phosphate kinase","lacC-2",5,18,0.59504132231405,"GROUP_8647 TAGATOSE-6-PHOSPHATE KINASE LACC-2",FALSE,FALSE,FALSE,0,0
"1120","hsdS_1","type I restriction-modification system subunit S","",9,32,0.587695133149679,"HSDS_1 TYPE I RESTRICTION-MODIFICATION SYSTEM SUBUNIT S ",FALSE,FALSE,FALSE,0,0
"1121","argG","argininosuccinate synthase truncation","",8,28,0.578512396694215,"ARGG ARGININOSUCCINATE SYNTHASE TRUNCATION ",FALSE,FALSE,FALSE,0,0
"1122","gpi","glucose-6-phosphate isomerase","",4,14,0.578512396694215,"GPI GLUCOSE-6-PHOSPHATE ISOMERASE ",FALSE,FALSE,FALSE,0,0
"1123","group_11163","YitT family protein","",4,14,0.578512396694215,"GROUP_11163 YITT FAMILY PROTEIN ",FALSE,FALSE,FALSE,0,0
"1124","group_12539","glutamine amidotransferase class-I","guaA_2",4,14,0.578512396694215,"GROUP_12539 GLUTAMINE AMIDOTRANSFERASE CLASS-I GUAA_2",FALSE,FALSE,FALSE,0,0
"1125","group_16372","glucose-6-phosphate isomerase","gpi",4,14,0.578512396694215,"GROUP_16372 GLUCOSE-6-PHOSPHATE ISOMERASE GPI",FALSE,FALSE,FALSE,0,0
"1126","group_3413","voltage-gated chloride channel family protein","clcA",4,14,0.578512396694215,"GROUP_3413 VOLTAGE-GATED CHLORIDE CHANNEL FAMILY PROTEIN CLCA",FALSE,FALSE,FALSE,0,0
"1127","group_5032","transcriptional activator Rgg/GadR/MutR family protein","rgg",4,14,0.578512396694215,"GROUP_5032 TRANSCRIPTIONAL ACTIVATOR RGG/GADR/MUTR FAMILY PROTEIN RGG",FALSE,FALSE,FALSE,0,0
"1128","group_6529","putative transcriptional regulator","rggD_2",4,14,0.578512396694215,"GROUP_6529 PUTATIVE TRANSCRIPTIONAL REGULATOR RGGD_2",FALSE,FALSE,FALSE,0,0
"1129","group_8544","recombination regulator RecX","",4,14,0.578512396694215,"GROUP_8544 RECOMBINATION REGULATOR RECX ",FALSE,FALSE,FALSE,0,0
"1130","guaA_2","glutamine amidotransferase class-I","",4,14,0.578512396694215,"GUAA_2 GLUTAMINE AMIDOTRANSFERASE CLASS-I ",FALSE,FALSE,FALSE,0,0
"1131","group_4820","ABC transporter ATP-binding protein","macB_6",7,24,0.566706021251476,"GROUP_4820 ABC TRANSPORTER ATP-BINDING PROTEIN MACB_6",FALSE,FALSE,FALSE,0,0
"1132","pblB","PblB","",9,30,0.550964187327824,"PBLB PBLB ",FALSE,FALSE,FALSE,0,0
"1133","potH","binding-protein-dependent transport systems inner membrane component","",6,20,0.550964187327824,"POTH BINDING-PROTEIN-DEPENDENT TRANSPORT SYSTEMS INNER MEMBRANE COMPONENT ",FALSE,FALSE,FALSE,0,0
"1134","Fucolectin-rel","Glycosyl hydrolase","",3,10,0.550964187327824,"FUCOLECTIN-REL GLYCOSYL HYDROLASE ",FALSE,FALSE,FALSE,0,0
"1135","group_10953","MutT/NUDIX family protein","mutX_1",3,10,0.550964187327824,"GROUP_10953 MUTT/NUDIX FAMILY PROTEIN MUTX_1",FALSE,FALSE,FALSE,0,0
"1136","group_10954","MutT/NUDIX family protein","mutX_1",3,10,0.550964187327824,"GROUP_10954 MUTT/NUDIX FAMILY PROTEIN MUTX_1",FALSE,FALSE,FALSE,0,0
"1137","group_11121","mannose-6-phosphate isomerase","gmuF",3,10,0.550964187327824,"GROUP_11121 MANNOSE-6-PHOSPHATE ISOMERASE GMUF",FALSE,FALSE,FALSE,0,0
"1138","group_14403","amino acid ABC transporter permease","yecS_1",3,10,0.550964187327824,"GROUP_14403 AMINO ACID ABC TRANSPORTER PERMEASE YECS_1",FALSE,FALSE,FALSE,0,0
"1139","group_14404","amino acid ABC transporter permease","yecS_3",3,10,0.550964187327824,"GROUP_14404 AMINO ACID ABC TRANSPORTER PERMEASE YECS_3",FALSE,FALSE,FALSE,0,0
"1140","group_2270","gp24","",3,10,0.550964187327824,"GROUP_2270 GP24 ",FALSE,FALSE,FALSE,0,0
"1141","group_3063","putative holin 1","",3,10,0.550964187327824,"GROUP_3063 PUTATIVE HOLIN 1 ",FALSE,FALSE,FALSE,0,0
"1142","group_3262","lantibiotic synthetase","irtB",3,10,0.550964187327824,"GROUP_3262 LANTIBIOTIC SYNTHETASE IRTB",FALSE,FALSE,FALSE,0,0
"1143","group_3666","major facilitator superfamily permease","",3,10,0.550964187327824,"GROUP_3666 MAJOR FACILITATOR SUPERFAMILY PERMEASE ",FALSE,FALSE,FALSE,0,0
"1144","group_6142","integral membrane protein","",3,10,0.550964187327824,"GROUP_6142 INTEGRAL MEMBRANE PROTEIN ",FALSE,FALSE,FALSE,0,0
"1145","group_6147","integral membrane protein","",3,10,0.550964187327824,"GROUP_6147 INTEGRAL MEMBRANE PROTEIN ",FALSE,FALSE,FALSE,0,0
"1146","group_6734","alcohol dehydrogenase","adhB",3,10,0.550964187327824,"GROUP_6734 ALCOHOL DEHYDROGENASE ADHB",FALSE,FALSE,FALSE,0,0
"1147","mlc","ROK family protein putative","",3,10,0.550964187327824,"MLC ROK FAMILY PROTEIN PUTATIVE ",FALSE,FALSE,FALSE,0,0
"1148","ypdA","sensor histidine kinase","",3,10,0.550964187327824,"YPDA SENSOR HISTIDINE KINASE ",FALSE,FALSE,FALSE,0,0
"1149","clcA","voltage-gated chloride channel family protein","",4,13,0.537190082644628,"CLCA VOLTAGE-GATED CHLORIDE CHANNEL FAMILY PROTEIN ",FALSE,FALSE,FALSE,0,0
"1150","frmB","esterase","",4,13,0.537190082644628,"FRMB ESTERASE ",FALSE,FALSE,FALSE,0,0
"1151","group_2500","Ser/Thr protein phosphatase family protein","",4,13,0.537190082644628,"GROUP_2500 SER/THR PROTEIN PHOSPHATASE FAMILY PROTEIN ",FALSE,FALSE,FALSE,0,0
"1152","group_2504","Ser/Thr protein phosphatase family protein","",4,13,0.537190082644628,"GROUP_2504 SER/THR PROTEIN PHOSPHATASE FAMILY PROTEIN ",FALSE,FALSE,FALSE,0,0
"1153","group_3936","iron ABC transporter iron-binding protein","",4,13,0.537190082644628,"GROUP_3936 IRON ABC TRANSPORTER IRON-BINDING PROTEIN ",FALSE,FALSE,FALSE,0,0
"1154","group_4973","Plasmid pRiA4b ORF-3-like protein","",4,13,0.537190082644628,"GROUP_4973 PLASMID PRIA4B ORF-3-LIKE PROTEIN ",FALSE,FALSE,FALSE,0,0
"1155","group_5261","LysM domain protein","xlyA",4,13,0.537190082644628,"GROUP_5261 LYSM DOMAIN PROTEIN XLYA",FALSE,FALSE,FALSE,0,0
"1156","group_5532","ribonuclease HII","rnhB",4,13,0.537190082644628,"GROUP_5532 RIBONUCLEASE HII RNHB",FALSE,FALSE,FALSE,0,0
"1157","group_6817","arginine repressor","argR1",4,13,0.537190082644628,"GROUP_6817 ARGININE REPRESSOR ARGR1",FALSE,FALSE,FALSE,0,0
"1158","group_7196","esterase","frmB",4,13,0.537190082644628,"GROUP_7196 ESTERASE FRMB",FALSE,FALSE,FALSE,0,0
"1159","inlJ","putative sortase-sorted surface anchored protein (pseudogene)","",4,13,0.537190082644628,"INLJ PUTATIVE SORTASE-SORTED SURFACE ANCHORED PROTEIN (PSEUDOGENE) ",FALSE,FALSE,FALSE,0,0
"1160","pnpA","polyribonucleotide nucleotidyltransferase","",4,13,0.537190082644628,"PNPA POLYRIBONUCLEOTIDE NUCLEOTIDYLTRANSFERASE ",FALSE,FALSE,FALSE,0,0
"1161","pppA","type 4 prepilin peptidase","",4,13,0.537190082644628,"PPPA TYPE 4 PREPILIN PEPTIDASE ",FALSE,FALSE,FALSE,0,0
"1162","rnhB","ribonuclease HII","",4,13,0.537190082644628,"RNHB RIBONUCLEASE HII ",FALSE,FALSE,FALSE,0,0
"1163","group_14037","pyruvate formate-lyase 3","hpdA",5,16,0.528925619834711,"GROUP_14037 PYRUVATE FORMATE-LYASE 3 HPDA",FALSE,FALSE,FALSE,0,0
"1164","rggD_2","putative transcriptional regulator","",5,16,0.528925619834711,"RGGD_2 PUTATIVE TRANSCRIPTIONAL REGULATOR ",FALSE,FALSE,FALSE,0,0
"1165","ydcU","iron ABC transporter membrane-spanning permease","",5,16,0.528925619834711,"YDCU IRON ABC TRANSPORTER MEMBRANE-SPANNING PERMEASE ",FALSE,FALSE,FALSE,0,0
"1166","group_16182","UPF0374 protein SSU05","",6,19,0.523415977961433,"GROUP_16182 UPF0374 PROTEIN SSU05 ",FALSE,FALSE,FALSE,0,0
"1167","phtA","pneumococcal histidine triad protein A precursor","",6,19,0.523415977961433,"PHTA PNEUMOCOCCAL HISTIDINE TRIAD PROTEIN A PRECURSOR ",FALSE,FALSE,FALSE,0,0
"1168","group_13419","Gfo/Idh/MocA family oxidoreductase","mocA",7,22,0.51948051948052,"GROUP_13419 GFO/IDH/MOCA FAMILY OXIDOREDUCTASE MOCA",FALSE,FALSE,FALSE,0,0
"1169","mocA","Gfo/Idh/MocA family oxidoreductase","",7,22,0.51948051948052,"MOCA GFO/IDH/MOCA FAMILY OXIDOREDUCTASE ",FALSE,FALSE,FALSE,0,0
"1170","pepXP","x-prolyl-dipeptidyl aminopeptidase","",6,18,0.495867768595041,"PEPXP X-PROLYL-DIPEPTIDYL AMINOPEPTIDASE ",FALSE,FALSE,FALSE,0,0
"1171","sulB","dihydrofolate synthetase","",6,18,0.495867768595041,"SULB DIHYDROFOLATE SYNTHETASE ",FALSE,FALSE,FALSE,0,0
"1172","group_12114","fructokinase","scrK",5,15,0.495867768595041,"GROUP_12114 FRUCTOKINASE SCRK",FALSE,FALSE,FALSE,0,0
"1173","group_8864","DNA mismatch repair protein MutS","hexA",5,15,0.495867768595041,"GROUP_8864 DNA MISMATCH REPAIR PROTEIN MUTS HEXA",FALSE,FALSE,FALSE,0,0
"1174","scrK","fructokinase","",5,15,0.495867768595041,"SCRK FRUCTOKINASE ",FALSE,FALSE,FALSE,0,0
"1175","dapE","deacylase","",4,12,0.495867768595041,"DAPE DEACYLASE ",FALSE,FALSE,FALSE,0,0
"1176","group_15620","domain of unknown function protein","",4,12,0.495867768595041,"GROUP_15620 DOMAIN OF UNKNOWN FUNCTION PROTEIN ",FALSE,FALSE,FALSE,0,0
"1177","group_2332","integral membrane protein","",4,12,0.495867768595041,"GROUP_2332 INTEGRAL MEMBRANE PROTEIN ",FALSE,FALSE,FALSE,0,0
"1178","group_3643","putative sortase-sorted surface anchored protein (pseudogene)","inlJ",4,12,0.495867768595041,"GROUP_3643 PUTATIVE SORTASE-SORTED SURFACE ANCHORED PROTEIN (PSEUDOGENE) INLJ",FALSE,FALSE,FALSE,0,0
"1179","group_599","pneumococcal histidine triad protein B","phtD",4,12,0.495867768595041,"GROUP_599 PNEUMOCOCCAL HISTIDINE TRIAD PROTEIN B PHTD",FALSE,FALSE,FALSE,0,0
"1180","group_7907","phosphoglycerate mutase family protein","",4,12,0.495867768595041,"GROUP_7907 PHOSPHOGLYCERATE MUTASE FAMILY PROTEIN ",FALSE,FALSE,FALSE,0,0
"1181","group_8679","uracil DNA glycosylase","",4,12,0.495867768595041,"GROUP_8679 URACIL DNA GLYCOSYLASE ",FALSE,FALSE,FALSE,0,0
"1182","alsE","Ribulose-6-phosphate epimerase","",3,9,0.495867768595041,"ALSE RIBULOSE-6-PHOSPHATE EPIMERASE ",FALSE,FALSE,FALSE,0,0
"1183","group_10613","PTS system IIC component","ulaA_1",3,9,0.495867768595041,"GROUP_10613 PTS SYSTEM IIC COMPONENT ULAA_1",FALSE,FALSE,FALSE,0,0
"1184","group_12175","transcriptional regulator TENA/THI-4 family protein","tenA_2",3,9,0.495867768595041,"GROUP_12175 TRANSCRIPTIONAL REGULATOR TENA/THI-4 FAMILY PROTEIN TENA_2",FALSE,FALSE,FALSE,0,0
"1185","group_1723","putative transcription antiterminator BglG family protein","licR_1",3,9,0.495867768595041,"GROUP_1723 PUTATIVE TRANSCRIPTION ANTITERMINATOR BGLG FAMILY PROTEIN LICR_1",FALSE,FALSE,FALSE,0,0
"1186","group_2083","competence-specific global transcription modulator","",3,9,0.495867768595041,"GROUP_2083 COMPETENCE-SPECIFIC GLOBAL TRANSCRIPTION MODULATOR ",FALSE,FALSE,FALSE,0,0
"1187","group_4010","oligopeptide binding lipoprotein","sarA_1",3,9,0.495867768595041,"GROUP_4010 OLIGOPEPTIDE BINDING LIPOPROTEIN SARA_1",FALSE,FALSE,FALSE,0,0
"1188","group_5141","PTS system transporter subunit IIBC","ptsG_1",3,9,0.495867768595041,"GROUP_5141 PTS SYSTEM TRANSPORTER SUBUNIT IIBC PTSG_1",FALSE,FALSE,FALSE,0,0
"1189","group_6582","transketolase n-terminal section","tktN",3,9,0.495867768595041,"GROUP_6582 TRANSKETOLASE N-TERMINAL SECTION TKTN",FALSE,FALSE,FALSE,0,0
"1190","group_9864","F5/8 type C domain containing protein","",3,9,0.495867768595041,"GROUP_9864 F5/8 TYPE C DOMAIN CONTAINING PROTEIN ",FALSE,FALSE,FALSE,0,0
"1191","levE","PTS system transporter subunit IIB","",3,9,0.495867768595041,"LEVE PTS SYSTEM TRANSPORTER SUBUNIT IIB ",FALSE,FALSE,FALSE,0,0
"1192","lmrA_1","ABC transporter ATP-binding protein","",3,9,0.495867768595041,"LMRA_1 ABC TRANSPORTER ATP-BINDING PROTEIN ",FALSE,FALSE,FALSE,0,0
"1193","ptsG_1","PTS system transporter subunit IIBC","",3,9,0.495867768595041,"PTSG_1 PTS SYSTEM TRANSPORTER SUBUNIT IIBC ",FALSE,FALSE,FALSE,0,0
"1194","tenA_2","transcriptional regulator TENA/THI-4 family protein","",3,9,0.495867768595041,"TENA_2 TRANSCRIPTIONAL REGULATOR TENA/THI-4 FAMILY PROTEIN ",FALSE,FALSE,FALSE,0,0
"1195","tktN","transketolase n-terminal section","",3,9,0.495867768595041,"TKTN TRANSKETOLASE N-TERMINAL SECTION ",FALSE,FALSE,FALSE,0,0
"1196","ulaA_1","PTS system IIC component","",3,9,0.495867768595041,"ULAA_1 PTS SYSTEM IIC COMPONENT ",FALSE,FALSE,FALSE,0,0
"1197","group_12220","holliday junction resolvase","",8,23,0.475206611570248,"GROUP_12220 HOLLIDAY JUNCTION RESOLVASE ",FALSE,FALSE,FALSE,0,0
"1198","group_10170","single-strand binding protein","ssb",5,14,0.462809917355372,"GROUP_10170 SINGLE-STRAND BINDING PROTEIN SSB",FALSE,FALSE,FALSE,0,0
"1199","group_10707","putative helicase","",5,14,0.462809917355372,"GROUP_10707 PUTATIVE HELICASE ",FALSE,FALSE,FALSE,0,0
"1200","group_384","fusion of IS1381 orf A and B","",5,14,0.462809917355372,"GROUP_384 FUSION OF IS1381 ORF A AND B ",FALSE,FALSE,FALSE,0,0
"1201","group_4967","carbamoylphosphate synthase large subunit","",8,22,0.454545454545455,"GROUP_4967 CARBAMOYLPHOSPHATE SYNTHASE LARGE SUBUNIT ",FALSE,FALSE,FALSE,0,0
"1202","msbA_3","ABC transporter ATP-binding protein/permease","",4,11,0.454545454545455,"MSBA_3 ABC TRANSPORTER ATP-BINDING PROTEIN/PERMEASE ",FALSE,FALSE,FALSE,0,0
"1203","rpsD","surface anchored protein","",4,11,0.454545454545455,"RPSD SURFACE ANCHORED PROTEIN ",FALSE,FALSE,FALSE,0,0
"1204","argR1","arginine repressor","",7,19,0.448642266824085,"ARGR1 ARGININE REPRESSOR ",FALSE,FALSE,FALSE,0,0
"1205","gmuF","mannose-6-phosphate isomerase","",3,8,0.440771349862259,"GMUF MANNOSE-6-PHOSPHATE ISOMERASE ",FALSE,FALSE,FALSE,0,0
"1206","group_14981","histidine kinase","saeS",3,8,0.440771349862259,"GROUP_14981 HISTIDINE KINASE SAES",FALSE,FALSE,FALSE,0,0
"1207","group_4038","ABC transporter ATPase","",3,8,0.440771349862259,"GROUP_4038 ABC TRANSPORTER ATPASE ",FALSE,FALSE,FALSE,0,0
"1208","group_5326","argininosuccinate synthase truncation","argG",3,8,0.440771349862259,"GROUP_5326 ARGININOSUCCINATE SYNTHASE TRUNCATION ARGG",FALSE,FALSE,FALSE,0,0
"1209","group_5954","putative bacteriocin","",3,8,0.440771349862259,"GROUP_5954 PUTATIVE BACTERIOCIN ",FALSE,FALSE,FALSE,0,0
"1210","group_7723","caax amino protease family protein","",3,8,0.440771349862259,"GROUP_7723 CAAX AMINO PROTEASE FAMILY PROTEIN ",FALSE,FALSE,FALSE,0,0
"1211","group_8889","thiamine-phosphate pyrophosphorylase","thiE_2",3,8,0.440771349862259,"GROUP_8889 THIAMINE-PHOSPHATE PYROPHOSPHORYLASE THIE_2",FALSE,FALSE,FALSE,0,0
"1212","group_1592","gp27","",5,13,0.429752066115702,"GROUP_1592 GP27 ",FALSE,FALSE,FALSE,0,0
"1213","yqbO","TMP repeat family","",10,25,0.413223140495868,"YQBO TMP REPEAT FAMILY ",FALSE,FALSE,FALSE,0,0
"1214","bag","surface protein PspC","",4,10,0.413223140495868,"BAG SURFACE PROTEIN PSPC ",FALSE,FALSE,FALSE,0,0
"1215","group_10420","Phage gp6-like head-tail connector protein","",4,10,0.413223140495868,"GROUP_10420 PHAGE GP6-LIKE HEAD-TAIL CONNECTOR PROTEIN ",FALSE,FALSE,FALSE,0,0
"1216","group_14764","conserved structural protein putative","",4,10,0.413223140495868,"GROUP_14764 CONSERVED STRUCTURAL PROTEIN PUTATIVE ",FALSE,FALSE,FALSE,0,0
"1217","group_2654","PTS system galactose-specific transporter subunit IIB","lepA",4,10,0.413223140495868,"GROUP_2654 PTS SYSTEM GALACTOSE-SPECIFIC TRANSPORTER SUBUNIT IIB LEPA",FALSE,FALSE,FALSE,0,0
"1218","group_7128","type 4 prepilin peptidase","pppA",4,10,0.413223140495868,"GROUP_7128 TYPE 4 PREPILIN PEPTIDASE PPPA",FALSE,FALSE,FALSE,0,0
"1219","spiR1","regulatory protein single domain response regulator","",4,10,0.413223140495868,"SPIR1 REGULATORY PROTEIN SINGLE DOMAIN RESPONSE REGULATOR ",FALSE,FALSE,FALSE,0,0
"1220","group_629","toxin-antitoxin system antitoxin componentAbrB family","xerC_2",9,22,0.404040404040404,"GROUP_629 TOXIN-ANTITOXIN SYSTEM ANTITOXIN COMPONENTABRB FAMILY XERC_2",FALSE,FALSE,FALSE,0,0
"1221","metP","ABC transporter permease","",5,12,0.396694214876033,"METP ABC TRANSPORTER PERMEASE ",FALSE,FALSE,FALSE,0,0
"1222","spaP","cell wall surface anchor family protein","",5,12,0.396694214876033,"SPAP CELL WALL SURFACE ANCHOR FAMILY PROTEIN ",FALSE,FALSE,FALSE,0,0
"1223","bglA","glycosyl hydrolase","",6,14,0.385674931129477,"BGLA GLYCOSYL HYDROLASE ",FALSE,FALSE,FALSE,0,0
"1224","group_10223","ABC transporter permease SP1688","ycjP_2",3,7,0.385674931129477,"GROUP_10223 ABC TRANSPORTER PERMEASE SP1688 YCJP_2",FALSE,FALSE,FALSE,0,0
"1225","group_10579","DNA primase","",3,7,0.385674931129477,"GROUP_10579 DNA PRIMASE ",FALSE,FALSE,FALSE,0,0
"1226","group_11522","DNA-damage-inducible protein D","",3,7,0.385674931129477,"GROUP_11522 DNA-DAMAGE-INDUCIBLE PROTEIN D ",FALSE,FALSE,FALSE,0,0
"1227","group_11966","membrane protein","",3,7,0.385674931129477,"GROUP_11966 MEMBRANE PROTEIN ",FALSE,FALSE,FALSE,0,0
"1228","group_13989","ABC transporter ATP-binding protein","",3,7,0.385674931129477,"GROUP_13989 ABC TRANSPORTER ATP-BINDING PROTEIN ",FALSE,FALSE,FALSE,0,0
"1229","group_14204","Fic protein family","",3,7,0.385674931129477,"GROUP_14204 FIC PROTEIN FAMILY ",FALSE,FALSE,FALSE,0,0
"1230","group_3204","choline binding protein F","lytA_1",3,7,0.385674931129477,"GROUP_3204 CHOLINE BINDING PROTEIN F LYTA_1",FALSE,FALSE,FALSE,0,0
"1231","group_9357","membrane protein","",3,7,0.385674931129477,"GROUP_9357 MEMBRANE PROTEIN ",FALSE,FALSE,FALSE,0,0
"1232","group_9744","membrane protein","",3,7,0.385674931129477,"GROUP_9744 MEMBRANE PROTEIN ",FALSE,FALSE,FALSE,0,0
"1233","pcp_2","pyrrolidone-carboxylate peptidase (5-oxoprolyl-peptidase)","",3,7,0.385674931129477,"PCP_2 PYRROLIDONE-CARBOXYLATE PEPTIDASE (5-OXOPROLYL-PEPTIDASE) ",FALSE,FALSE,FALSE,0,0
"1234","saeS","histidine kinase","",3,7,0.385674931129477,"SAES HISTIDINE KINASE ",FALSE,FALSE,FALSE,0,0
"1235","group_11609","Lin0147","",4,9,0.371900826446281,"GROUP_11609 LIN0147 ",FALSE,FALSE,FALSE,0,0
"1236","group_11611","Lin0147","",4,9,0.371900826446281,"GROUP_11611 LIN0147 ",FALSE,FALSE,FALSE,0,0
"1237","group_4162","Na+ ABC transporter ATP-binding protein","ecsA_2",4,9,0.371900826446281,"GROUP_4162 NA+ ABC TRANSPORTER ATP-BINDING PROTEIN ECSA_2",FALSE,FALSE,FALSE,0,0
"1238","group_6418","30S ribosomal protein S4","rpsD",4,9,0.371900826446281,"GROUP_6418 30S RIBOSOMAL PROTEIN S4 RPSD",FALSE,FALSE,FALSE,0,0
"1239","tag","DNA-3-methyladenine glycosylase I","",4,9,0.371900826446281,"TAG DNA-3-METHYLADENINE GLYCOSYLASE I ",FALSE,FALSE,FALSE,0,0
"1240","ycjP_2","ABC transporter permease SP1688","",4,9,0.371900826446281,"YCJP_2 ABC TRANSPORTER PERMEASE SP1688 ",FALSE,FALSE,FALSE,0,0
"1241","group_4388","integrase","Int-Tn_2",5,11,0.363636363636364,"GROUP_4388 INTEGRASE INT-TN_2",FALSE,FALSE,FALSE,0,0
"1242","group_10792","single-strand binding protein family","ssb",7,15,0.354191263282172,"GROUP_10792 SINGLE-STRAND BINDING PROTEIN FAMILY SSB",FALSE,FALSE,FALSE,0,0
"1243","group_4965","carbamoylphosphate synthase large subunit","",7,15,0.354191263282172,"GROUP_4965 CARBAMOYLPHOSPHATE SYNTHASE LARGE SUBUNIT ",FALSE,FALSE,FALSE,0,0
"1244","ABC-NBD-truncation","ABC transporter permeae","",4,8,0.330578512396694,"ABC-NBD-TRUNCATION ABC TRANSPORTER PERMEAE ",FALSE,FALSE,FALSE,0,0
"1245","group_10789","single-strand binding protein family","ssb",4,8,0.330578512396694,"GROUP_10789 SINGLE-STRAND BINDING PROTEIN FAMILY SSB",FALSE,FALSE,FALSE,0,0
"1246","group_13743","tagatose 16-diphosphate aldolase","lacD",4,8,0.330578512396694,"GROUP_13743 TAGATOSE 16-DIPHOSPHATE ALDOLASE LACD",FALSE,FALSE,FALSE,0,0
"1247","group_7180","DNA-3-methyladenine glycosylase I","tag",4,8,0.330578512396694,"GROUP_7180 DNA-3-METHYLADENINE GLYCOSYLASE I TAG",FALSE,FALSE,FALSE,0,0
"1248","lacD","tagatose 16-diphosphate aldolase","",4,8,0.330578512396694,"LACD TAGATOSE 16-DIPHOSPHATE ALDOLASE ",FALSE,FALSE,FALSE,0,0
"1249","group_16184","UPF0374 protein SSU05","",5,9,0.297520661157025,"GROUP_16184 UPF0374 PROTEIN SSU05 ",FALSE,FALSE,FALSE,0,0
"1250","group_13353","transcriptional regulator","sorC",4,7,0.289256198347107,"GROUP_13353 TRANSCRIPTIONAL REGULATOR SORC",FALSE,FALSE,FALSE,0,0
"1251","sorC","transcriptional regulator","",4,7,0.289256198347107,"SORC TRANSCRIPTIONAL REGULATOR ",FALSE,FALSE,FALSE,0,0
"1252","ABC-NBD-truncation_2","ABC transporter permease","",5,8,0.264462809917355,"ABC-NBD-TRUNCATION_2 ABC TRANSPORTER PERMEASE ",FALSE,FALSE,FALSE,0,0
"1253","group_1083","autolysin","lytA_6",5,8,0.264462809917355,"GROUP_1083 AUTOLYSIN LYTA_6",FALSE,FALSE,FALSE,0,0
